body_type,sex,diet,how_often_shower,heating_energy_source,transport,vehicle_type,social_activity,monthly_grocery_bill,air_travel_frequency,vehicle_monthly_distance_km,waste_bag_size,waste_bag_weekly_count,tv_pc_daily_hours,new_clothes_monthly,internet_daily_hours,energy_efficiency,recycling,cooking_with,carbon_emission,transport_co2,food_co2,energy_co2,waste_co2,other_co2
obese,male,vegan,more frequently,electricity,public,,sometimes,128,rarely,120,small,4,21,40,24,No,"['Paper', 'Glass', 'Metal']",['Microwave'],1461,-325.861,51.52953599999999,64.47447400000003,-217.63600000000002,1888.49299
obese,male,vegetarian,more frequently,wood,walk/bicycle,,never,279,frequently,19,extra large,6,23,36,15,No,['Plastic'],"['Stove', 'Microwave', 'Grill', 'Airfryer']",3290,109.151,217.18859799999998,298.887693,624.611,2040.161709
normal,female,vegan,twice a day,electricity,public,,never,106,very frequently,521,extra large,6,11,10,7,Yes,[],"['Stove', 'Microwave']",2278,855.7450000000001,31.426772,-131.989995,684.093,838.7252229999999
normal,male,vegetarian,less frequently,electricity,walk/bicycle,,sometimes,169,never,83,medium,7,5,25,13,No,['Plastic'],"['Oven', 'Microwave', 'Grill', 'Airfryer']",1443,-523.497,116.67477799999998,-19.129568999999996,448.927,1420.024791
underweight,female,vegan,less frequently,coal,public,,sometimes,285,very frequently,501,medium,6,3,5,12,Sometimes,['Metal'],"['Stove', 'Oven', 'Microwave']",2225,852.565,194.99016999999998,358.19144200000005,289.146,530.1073879999999
obese,male,pescatarian,less frequently,coal,public,,never,151,very frequently,113,medium,5,23,1,0,No,"['Paper', 'Plastic']","['Stove', 'Oven']",3071,790.873,144.896062,346.27503800000005,141.25799999999992,1647.6979000000001
obese,male,vegan,less frequently,wood,public,,sometimes,130,never,654,large,1,16,25,19,Sometimes,"['Paper', 'Plastic', 'Metal']","['Oven', 'Microwave', 'Grill', 'Airfryer']",1183,-427.381,53.35705999999999,250.16005899999993,-188.80100000000002,1495.6648810000002
underweight,male,pescatarian,less frequently,electricity,public,,sometimes,228,frequently,1733,medium,4,19,12,2,Yes,['Metal'],"['Oven', 'Microwave', 'Grill', 'Airfryer']",1580,387.004,215.25573599999998,-130.747432,123.93199999999996,984.5556960000001
overweight,female,pescatarian,more frequently,natural gas,walk/bicycle,,often,159,never,83,medium,4,20,21,24,Yes,['Metal'],"['Stove', 'Oven', 'Microwave']",1386,-523.497,152.206158,291.51916800000004,123.93199999999996,1341.839674
normal,male,pescatarian,daily,coal,public,,often,209,rarely,707,extra large,2,23,6,17,Yes,"['Paper', 'Glass', 'Metal']",['Stove'],1384,-232.52799999999996,197.894258,365.54344699999996,-8.604000000000042,1061.694295
underweight,female,omnivore,twice a day,wood,private,petrol,never,155,frequently,3756,extra large,6,13,42,22,Yes,"['Plastic', 'Metal']","['Stove', 'Oven', 'Microwave']",3439,1495.9585559999998,237.89810999999997,258.671272,487.955,958.5170620000004
underweight,female,vegan,twice a day,natural gas,walk/bicycle,,often,90,rarely,56,small,7,17,23,15,No,"['Paper', 'Plastic', 'Glass', 'Metal']",['Microwave'],1103,-341.364,16.806579999999997,208.356857,-29.296999999999954,1248.497563
normal,female,vegetarian,daily,electricity,private,petrol,often,81,frequently,7918,extra large,1,14,32,15,Sometimes,[],"['Microwave', 'Grill', 'Airfryer']",4286,3030.9083180000002,36.263721999999994,-52.794060999999985,271.058,1000.5640209999997
underweight,male,pescatarian,twice a day,wood,private,diesel,sometimes,50,rarely,4757,extra large,3,10,20,3,Yes,"['Plastic', 'Glass', 'Metal']",['Oven'],2272,822.2636120000002,52.6061,80.243191,156.97599999999994,1159.911097
normal,male,omnivore,daily,electricity,private,diesel,sometimes,105,rarely,4411,small,1,20,44,21,No,"['Plastic', 'Metal']","['Oven', 'Microwave', 'Grill', 'Airfryer']",2482,737.3150760000001,192.21001,83.62903700000003,-299.326,1768.1718769999998
normal,female,vegan,less frequently,coal,walk/bicycle,,often,173,never,62,extra large,4,13,30,5,Sometimes,['Metal'],['Oven'],1565,-526.836,92.648826,296.823863,382.223,1320.140311
obese,female,vegetarian,twice a day,natural gas,public,,sometimes,189,frequently,1,medium,1,13,30,18,Yes,['Plastic'],"['Stove', 'Oven']",2144,111.616,134.950018,212.17376399999998,-46.715,1731.975218
normal,male,vegan,daily,electricity,walk/bicycle,,sometimes,178,very frequently,28,large,3,2,27,7,Yes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2082,772.0310000000001,97.21763599999998,-101.445749,-106.74500000000005,1420.942113
normal,female,vegan,twice a day,natural gas,walk/bicycle,,often,271,never,43,extra large,7,23,28,16,No,[],"['Oven', 'Microwave', 'Grill', 'Airfryer']",2129,-529.857,182.197502,307.04407000000003,766.7,1402.9154279999998
underweight,female,vegetarian,daily,natural gas,private,electric,sometimes,282,frequently,5823,medium,6,19,21,10,Yes,"['Paper', 'Glass']","['Stove', 'Oven', 'Microwave']",1644,115.28976300000002,219.929884,155.312584,200.18899999999996,953.278769
obese,male,omnivore,less frequently,electricity,walk/bicycle,,often,267,rarely,8,medium,2,16,11,10,Sometimes,"['Plastic', 'Glass', 'Metal']","['Stove', 'Oven', 'Grill', 'Airfryer']",1494,-348.996,340.23945399999997,-33.495334000000014,-183.92200000000003,1720.17388
obese,female,pescatarian,more frequently,electricity,public,,never,231,frequently,1271,medium,4,10,33,5,Yes,"['Plastic', 'Glass', 'Metal']","['Stove', 'Oven', 'Grill', 'Airfryer']",1872,313.546,217.997022,-72.38905499999998,-18.70800000000004,1431.5540330000001
normal,female,vegetarian,less frequently,natural gas,private,petrol,never,111,never,9845,extra large,6,9,37,19,Sometimes,['Metal'],['Microwave'],4663,3098.763845,63.676582,148.32691699999998,547.4369999999999,804.7956560000002
obese,female,vegan,more frequently,natural gas,public,,sometimes,148,never,1157,extra large,7,18,20,19,Yes,"['Paper', 'Plastic']","['Stove', 'Oven', 'Microwave']",2013,-347.404,69.80477599999999,251.04067099999997,564.763,1474.795553
overweight,male,pescatarian,more frequently,natural gas,public,,sometimes,224,rarely,476,small,6,13,35,10,Yes,[],"['Oven', 'Microwave', 'Grill', 'Airfryer']",2164,-269.25699999999995,211.600688,182.211748,309.847,1729.597564
overweight,female,omnivore,daily,coal,public,,often,84,frequently,482,small,6,2,49,17,No,"['Paper', 'Metal']","['Stove', 'Microwave']",2314,188.095,173.021008,391.95302100000004,30.73599999999996,1530.194971
overweight,male,vegetarian,less frequently,wood,public,,often,267,very frequently,319,small,5,0,0,23,Sometimes,"['Paper', 'Plastic', 'Glass']",['Stove'],2610,823.6270000000001,206.22345399999998,178.275671,-57.85500000000003,1459.7288749999998
normal,male,vegetarian,daily,coal,walk/bicycle,,often,189,very frequently,50,large,1,12,30,23,Sometimes,"['Plastic', 'Glass', 'Metal']","['Stove', 'Grill', 'Airfryer']",2898,775.5290000000001,134.950018,446.71034299999997,-129.50400000000002,1670.3146389999997
obese,female,omnivore,more frequently,natural gas,private,diesel,never,54,frequently,6395,large,2,17,13,3,No,"['Paper', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave']",3314,1680.81682,145.608148,201.86833299999998,-129.87,1415.5766990000002
underweight,female,pescatarian,more frequently,natural gas,public,,never,163,frequently,1195,large,5,18,4,18,Yes,"['Paper', 'Glass']",[],1496,301.462,155.861206,164.197294,254.60699999999997,619.8725
overweight,male,omnivore,less frequently,electricity,private,hybrid,often,216,very frequently,4288,medium,6,23,10,19,Sometimes,"['Paper', 'Glass']","['Stove', 'Oven']",3710,1467.485912,293.637592,14.568201000000009,200.18899999999996,1734.119295
obese,male,vegetarian,less frequently,coal,walk/bicycle,,sometimes,210,frequently,51,small,7,10,39,4,No,"['Paper', 'Plastic', 'Glass']",['Stove'],2464,114.23899999999999,154.13902,299.26556800000003,107.35900000000005,1788.997412
underweight,male,vegetarian,daily,wood,public,,sometimes,256,rarely,62,large,3,17,11,0,Yes,[],"['Oven', 'Microwave']",1503,-335.08299999999997,196.172072,61.432202000000004,315.006,1265.472726
overweight,female,vegan,more frequently,electricity,public,,never,125,rarely,84,large,2,13,22,1,Yes,"['Plastic', 'Glass', 'Metal']",['Microwave'],748,-331.585,48.78824999999999,-186.05864499999998,-46.897000000000006,1263.752395
obese,female,pescatarian,daily,coal,public,,sometimes,69,never,1267,small,1,8,38,17,No,"['Plastic', 'Glass', 'Metal']","['Microwave', 'Grill', 'Airfryer']",1497,-329.914,69.967578,413.95485699999995,-382.484,1725.475565
normal,female,vegetarian,daily,natural gas,public,,sometimes,51,very frequently,1920,small,2,22,17,10,Sometimes,['Glass'],"['Stove', 'Microwave', 'Grill', 'Airfryer']",2175,1078.1860000000001,8.850862,183.790502,-103.73899999999999,1007.9116359999998
normal,female,vegetarian,twice a day,coal,public,,often,298,rarely,1022,small,6,0,41,9,Yes,"['Plastic', 'Glass', 'Metal']","['Oven', 'Microwave', 'Grill', 'Airfryer']",1707,-182.44299999999998,234.55007599999996,338.820393,30.550999999999988,1285.521531
normal,female,vegetarian,less frequently,wood,public,,sometimes,205,very frequently,103,small,6,3,25,23,Yes,['Metal'],"['Stove', 'Oven']",2163,789.283,149.57020999999997,197.421589,173.19099999999997,853.5342009999999
overweight,female,omnivore,more frequently,natural gas,private,electric,often,192,never,6654,small,1,24,5,8,Yes,"['Glass', 'Metal']","['Oven', 'Microwave']",965,-526.885226,271.70730399999997,161.62035999999998,-323.002,1381.559562
obese,female,vegan,less frequently,wood,public,,never,72,never,364,extra large,6,18,20,5,Sometimes,"['Paper', 'Plastic', 'Glass']","['Stove', 'Microwave']",1463,-473.491,0.35886399999999696,103.904393,398.99799999999993,1433.229743
normal,male,pescatarian,daily,electricity,walk/bicycle,,sometimes,70,frequently,77,small,4,21,37,14,Sometimes,"['Paper', 'Glass', 'Metal']",['Microwave'],1579,118.37299999999999,70.88134,-75.974296,-217.63600000000002,1683.355956
underweight,female,vegan,more frequently,natural gas,public,,often,135,frequently,436,large,6,24,16,17,Sometimes,['Glass'],['Microwave'],1890,180.781,57.92586999999999,213.878753,479.669,957.7453770000001
normal,male,omnivore,more frequently,electricity,public,,sometimes,57,very frequently,808,small,5,22,35,3,Sometimes,['Paper'],['Oven'],2563,901.378,148.349434,-84.096137,84.78499999999997,1512.5837029999998
obese,male,vegetarian,daily,electricity,public,,sometimes,156,rarely,1299,large,5,7,38,8,Sometimes,"['Plastic', 'Metal']","['Stove', 'Grill', 'Airfryer']",2018,-138.39999999999998,104.795872,-104.19884199999998,284.08199999999994,1871.72097
normal,male,omnivore,less frequently,electricity,walk/bicycle,,often,142,very frequently,45,extra large,6,17,39,16,No,['Paper'],"['Microwave', 'Grill', 'Airfryer']",3317,774.734,226.019204,-12.555765999999977,541.6379999999999,1787.164562
underweight,male,pescatarian,twice a day,electricity,walk/bicycle,,often,249,frequently,0,medium,3,15,20,19,Sometimes,"['Paper', 'Plastic', 'Glass']","['Microwave', 'Grill', 'Airfryer']",1640,106.13,234.444738,2.7257530000000116,-107.11400000000002,1403.813509
overweight,male,omnivore,less frequently,wood,private,petrol,often,202,rarely,5203,medium,7,14,27,9,Sometimes,"['Glass', 'Metal']",[],4151,1573.215603,280.844924,86.90867700000001,288.59499999999997,1921.4357960000002
normal,male,vegan,more frequently,coal,walk/bicycle,,never,57,frequently,89,large,2,14,47,21,Sometimes,"['Paper', 'Plastic']",[],2212,120.28099999999999,-13.347566000000008,412.679201,30.46199999999999,1661.925365
obese,male,omnivore,less frequently,wood,public,,never,133,frequently,1339,large,3,15,13,14,Yes,"['Paper', 'Glass']","['Stove', 'Oven', 'Microwave']",2211,324.358,217.795346,172.599868,89.39299999999996,1406.8537860000001
normal,male,vegetarian,more frequently,natural gas,public,,often,225,frequently,655,extra large,6,22,8,4,Sometimes,"['Paper', 'Plastic', 'Metal']",['Microwave'],2309,215.60199999999998,167.84545,116.40523999999999,345.49999999999994,1463.64731
normal,female,omnivore,more frequently,wood,public,,never,85,rarely,1705,large,5,14,48,16,Yes,"['Paper', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave']",1698,-73.84599999999995,173.93477000000001,227.796316,117.95099999999996,1252.163914
obese,female,pescatarian,daily,electricity,private,lpg,sometimes,161,rarely,2498,large,7,5,46,6,Yes,"['Paper', 'Glass', 'Metal']",['Stove'],2521,340.37223799999987,154.033682,-188.43620799999997,283.1649999999999,1931.8652880000002
obese,female,vegetarian,more frequently,natural gas,private,electric,often,211,frequently,5145,small,4,7,32,7,Sometimes,"['Paper', 'Plastic', 'Metal']","['Stove', 'Oven']",1930,114.76024500000003,155.05278199999998,160.756781,-193.96,1693.390192
normal,female,pescatarian,more frequently,natural gas,private,hybrid,sometimes,166,frequently,4595,small,4,2,11,13,Yes,"['Paper', 'Plastic', 'Metal']","['Grill', 'Airfryer']",1866,855.8166549999999,158.602492,122.77651300000001,-193.96,922.7643400000002
obese,female,omnivore,twice a day,coal,walk/bicycle,,never,290,very frequently,39,small,2,14,15,13,Sometimes,['Metal'],"['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2923,773.7800000000001,361.25597999999997,459.01418500000005,-157.237,1486.186835
obese,female,vegetarian,daily,electricity,walk/bicycle,,sometimes,234,frequently,0,extra large,7,2,36,13,Sometimes,"['Plastic', 'Glass']","['Grill', 'Airfryer']",2600,106.13,176.06930799999998,-106.34048699999997,624.0600000000001,1800.0811789999998
obese,female,vegetarian,daily,coal,walk/bicycle,,sometimes,82,very frequently,6,extra large,3,21,31,12,No,"['Plastic', 'Glass']",['Stove'],3128,768.533,37.177484,392.31095,293.63199999999995,1636.3465660000002
overweight,male,omnivore,more frequently,electricity,walk/bicycle,,never,230,rarely,2,medium,7,19,22,16,Yes,"['Paper', 'Plastic', 'Metal']",['Microwave'],1601,-349.95,306.43026,-64.623154,169.81599999999997,1539.326894
underweight,male,pescatarian,daily,electricity,private,lpg,sometimes,246,very frequently,6434,small,7,11,39,12,No,"['Paper', 'Glass']",['Microwave'],4052,2539.166854,231.703452,-79.33810999999999,166.84100000000007,1193.626804
obese,female,pescatarian,daily,coal,public,,never,110,rarely,224,medium,6,13,30,18,Sometimes,"['Paper', 'Glass']","['Oven', 'Microwave', 'Grill', 'Airfryer']",1890,-309.325,107.43182,441.99176400000005,200.18899999999996,1449.7124159999998
normal,male,vegetarian,less frequently,natural gas,private,petrol,often,69,rarely,3291,medium,5,0,4,22,No,"['Plastic', 'Glass']","['Oven', 'Grill', 'Airfryer']",2627,868.0680910000001,25.298578,249.84829399999995,200.55499999999995,1283.2300369999998
underweight,male,vegan,daily,coal,public,,sometimes,282,never,983,extra large,7,19,45,19,Sometimes,[],"['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2665,-375.06999999999994,192.24888399999998,489.307977,766.7,1591.8131389999999
underweight,female,vegetarian,twice a day,electricity,public,,never,285,rarely,1218,medium,4,18,25,7,No,['Metal'],"['Microwave', 'Grill', 'Airfryer']",1144,-151.27899999999997,222.67117,-40.313852999999966,123.93199999999996,988.989683
underweight,male,vegan,daily,natural gas,public,,never,54,frequently,1505,large,4,12,34,21,Yes,"['Paper', 'Glass']","['Stove', 'Oven', 'Microwave']",2040,350.752,-16.088852000000003,216.682589,172.0,1316.654263
normal,male,vegan,twice a day,electricity,walk/bicycle,,never,140,very frequently,3,large,4,12,17,16,Sometimes,"['Paper', 'Glass', 'Metal']","['Oven', 'Grill', 'Airfryer']",2217,768.056,62.49467999999999,7.848704000000019,35.343999999999994,1343.256616
underweight,male,omnivore,daily,natural gas,private,diesel,sometimes,101,very frequently,189,large,2,14,50,12,Yes,['Glass'],[],2614,818.593524,188.554962,77.70080800000001,149.24099999999999,1379.909706
obese,male,pescatarian,twice a day,wood,public,,sometimes,296,very frequently,1749,small,7,4,20,16,No,"['Glass', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",3308,1050.997,277.391552,250.43125600000002,172.64000000000004,1556.5401919999997
underweight,female,vegan,twice a day,natural gas,private,lpg,never,95,frequently,4037,medium,7,2,35,10,Yes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave']",2414,1219.4273469999998,21.375389999999996,138.62538199999997,86.65799999999996,947.9138810000004
underweight,male,vegan,more frequently,electricity,public,,often,52,never,1747,large,4,22,33,0,Yes,"['Plastic', 'Glass']","['Stove', 'Microwave']",1358,-253.59399999999994,-17.916376000000007,-145.706268,254.97299999999996,1520.2436440000001
obese,male,omnivore,daily,natural gas,private,lpg,sometimes,279,frequently,2376,medium,1,24,37,9,No,"['Plastic', 'Glass']","['Stove', 'Microwave', 'Grill', 'Airfryer']",3488,763.2652559999999,351.204598,216.690737,-129.873,2286.712409
overweight,female,vegetarian,less frequently,natural gas,private,electric,often,124,rarely,875,medium,3,16,27,6,No,"['Plastic', 'Glass', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",1283,-344.972625,75.555488,166.55215799999996,-101.31500000000001,1487.179979
overweight,male,pescatarian,twice a day,coal,public,,never,57,frequently,1997,large,5,17,11,7,Sometimes,"['Paper', 'Plastic', 'Metal']","['Microwave', 'Grill', 'Airfryer']",2199,428.98,59.002433999999994,353.99184099999997,141.627,1215.398725
obese,male,omnivore,daily,natural gas,public,,never,68,very frequently,1097,medium,6,19,39,10,No,[],"['Stove', 'Oven', 'Microwave']",3894,947.3290000000001,158.400816,222.558584,425.802,2139.9096
obese,female,omnivore,less frequently,electricity,walk/bicycle,,sometimes,286,rarely,58,extra large,7,3,44,11,Sometimes,"['Glass', 'Metal']",['Stove'],2440,-341.046,357.600932,-134.931935,546.886,2011.491003
obese,female,pescatarian,more frequently,wood,walk/bicycle,,never,226,frequently,31,extra large,4,5,25,23,No,['Plastic'],"['Stove', 'Grill', 'Airfryer']",2547,111.059,213.428212,302.015201,459.39700000000005,1461.100587
underweight,male,pescatarian,more frequently,coal,walk/bicycle,,often,259,never,60,medium,6,0,2,5,Sometimes,['Paper'],"['Microwave', 'Grill', 'Airfryer']",1435,-527.154,243.582358,307.904885,283.347,1127.319757
